id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image,label
151199348,Class Auto Center,ClassAutoCenter,"We are a fully licensed collision repair center on the corner of the 405 and Cherry. We are factory certified by Mercedes-Benz, Porsche, Audi and Nissan GT-R.","Long Beach, CA",http://www.classautocenter.com,2 Jun 2010,2:18 PM,266.0,337.0,118.0,1.0,20.0,0.0,0.0,https://pbs.twimg.com/profile_images/2921108019/54db56cdc89528da7a9cbf3d04a2bdbb_400x400.jpeg,https://pbs.twimg.com/profile_banners/151199348/1357844172/1500x500,organization
105838979,Phil Edington,philedington,Chef. Justice for the 96 @gabriellachubb1,Liverpool/Anglesey ,,17 Jan 2010,9:22 AM,13766.0,0.0,296.0,909.0,568.0,0.0,0.0,https://pbs.twimg.com/profile_images/553289905741508609/DXbyiWB7_400x400.jpeg,https://pbs.twimg.com/profile_banners/105838979/1392542521/1500x500,individual
163597867,Ben Trainor,bennyt94,coming out of my cage and I've been doing just fine,,,6 Jul 2010,1:44 PM,5794.0,465.0,345.0,520.0,117.0,0.0,0.0,https://pbs.twimg.com/profile_images/862413339061874693/VXJTwtTL_400x400.jpg,https://pbs.twimg.com/profile_banners/163597867/1559698897/1500x500,individual
210938216,Emelie Meisner,emeliemeisner,"Skånetös boendes på andra sidan jorden med ett himmelsblått hjärta, en vandrande hjärna och en själ som brinner","Gold Coast, Queensland",http://nouw.se/emeliemeisner,1 Nov 2010,2:04 PM,6933.0,44.0,101.0,7107.0,234.0,0.0,0.0,https://pbs.twimg.com/profile_images/1062367679967780864/hMC8HFBI_400x400.jpg,https://pbs.twimg.com/profile_banners/210938216/1500402511/1500x500,individual
18631988,Willy Johnson,CallOutBoy96,The spiciest Twitter in the game 🌶,,,5 Jan 2009,5:56 AM,43086.0,1217.0,1936.0,9819.0,5545.0,0.0,0.0,https://pbs.twimg.com/profile_images/726502004831428608/aIfOWWKP_400x400.jpg,https://pbs.twimg.com/profile_banners/18631988/1436713374/1500x500,individual
13317112,Olly Dean,NekoFever,Chief superintendent of the grammar police. This too shall pass.,"Bournemouth, UK",,10 Feb 2008,10:05 AM,10545.0,876.0,333.0,1259.0,840.0,0.0,0.0,https://pbs.twimg.com/profile_images/1045601852597915648/Rk7xhKuZ_400x400.jpg,https://pbs.twimg.com/profile_banners/13317112/1347985337/1500x500,individual
295837112,MissKittiexo Xx,MissKittiexo,"Twitter, until you give me more than 160 characters to describe myself in, I will not write a  proper bio for you.",England =D ,,9 May 2011,12:01 PM,136.0,16.0,6.0,0.0,0.0,1.0,0.0,https://pbs.twimg.com/profile_images/1345842080/yummy_choc_400x400.jpg,,individual
407960869,CB,caoimhebrowne,"Look like girl, act like a lady, work like a man and think like a boss :*",,,8 Nov 2011,11:56 AM,4568.0,337.0,343.0,464.0,28.0,0.0,0.0,https://pbs.twimg.com/profile_images/623157341802917888/FEo3vlDW_400x400.jpg,https://pbs.twimg.com/profile_banners/407960869/1442423574/1500x500,individual
150597771,Dan Cooke,cookeyssss,business student ⛳️ 🏏 🏉,"Plymouth, England",,1 Jun 2010,2:55 AM,10297.0,224.0,526.0,4376.0,0.0,1.0,0.0,https://pbs.twimg.com/profile_images/805892637156851712/EIXwT9rb_400x400.jpg,,individual
89515358,jefrson,JakeFeyes,waiting for this account to be banned again | sweaterbois: @_austinmatthews @fran_aconda,,,12 Nov 2009,11:08 AM,1423.0,618.0,248.0,13907.0,156.0,0.0,0.0,https://pbs.twimg.com/profile_images/1223407832906727425/_OblyBzp_400x400.jpg,https://pbs.twimg.com/profile_banners/89515358/1584310639/1500x500,individual
191984131,Forshock,Forshock,"Forshock - Consult.Develop.Solve.  Software Development, Web Development, SCADA & Telemetry.","Victorville, CA",http://www.forshock.com,17 Sep 2010,2:46 PM,141.0,14.0,16.0,0.0,1.0,0.0,0.0,https://pbs.twimg.com/profile_images/1149067656/Forshock_Logo_-_Swirl_-_40_400x400.jpg,,organization
132808748,Brian Jangima,brianjangima,But what about scarves?,"Nairobi, Kenya",http://www.brianjangima.com,14 Apr 2010,12:00 AM,12666.0,434.0,337.0,4434.0,518.0,0.0,0.0,https://pbs.twimg.com/profile_images/1020634968324804609/Wf_1wdir_400x400.jpg,https://pbs.twimg.com/profile_banners/132808748/1478201589/1500x500,individual
40076240,China Eyes,Doddledee,Music lover.....book reader....TV watcher....hard worker.....good friend and overall awesome person to know. Prince fan forever!!!!,Inglewood,,14 May 2009,1:31 PM,3475.0,4928.0,778.0,7830.0,1951.0,0.0,0.0,https://pbs.twimg.com/profile_images/1241825979783249920/4AiZ2Ggk_400x400.jpg,https://pbs.twimg.com/profile_banners/40076240/1561417874/1500x500,individual
236441757,Marcy Herrington,MarcysStories,"I am a mother of 3, Mimi of 4 + 3 step grandchildren, and a wife of 34 years.  I have been working at Dayton Superior for 3 1/2 years. Joined Solavei 9/21/13.","Jefferson, GA",http://www.solavei.com/marcystreet,10 Jan 2011,8:07 AM,152.0,588.0,42.0,10.0,2.0,0.0,0.0,https://pbs.twimg.com/profile_images/378800000490287050/73bdef38d71f4e18c57d11dbf96457d4_400x400.jpeg,https://pbs.twimg.com/profile_banners/236441757/1390531101/1500x500,individual
179721670,King T'challa,TigerTerpAlum,"You can tell that I'm living, right...Never said that I'm living right",D-town,,17 Aug 2010,4:55 PM,37611.0,329.0,197.0,24.0,324.0,0.0,0.0,https://pbs.twimg.com/profile_images/378800000135529716/9d491ed18682fc2ed4f72d249fdfa580_400x400.jpeg,https://pbs.twimg.com/profile_banners/179721670/1359704003/1500x500,individual
81577027,Albert Nazander,alizbazar,CTO @meruhealth developing more scalable and effective solution to treat depression. Join us to help 1M ppl using React (Native) and Node.js!,"Helsinki, Finland",http://www.meruhealth.com,11 Oct 2009,4:41 AM,463.0,748.0,319.0,209.0,37.0,0.0,0.0,https://pbs.twimg.com/profile_images/902791702020321280/pBVSH5cj_400x400.jpg,https://pbs.twimg.com/profile_banners/81577027/1504077441/1500x500,individual
256635826,Brian Bajek,DUBBajek06,The only time you run out of chances is when you stop taking them,Las Vegas ,,23 Feb 2011,11:12 AM,197.0,131.0,39.0,1.0,2.0,0.0,0.0,https://pbs.twimg.com/profile_images/3012643994/4564a69806aa5b33b453838be3703d84_400x400.jpeg,,individual
71584117,Ashley Marie,AshMarie2009,"I'm Ashley. 21 years old.  Live, Laugh, Love, and Learn!!",Minnesota,http://www.facebook.com/reqs.php#!/profile.php?id=1375643473,4 Sep 2009,10:10 AM,153.0,0.0,23.0,3.0,5.0,0.0,0.0,https://pbs.twimg.com/profile_images/2566714755/6v0he4xnqpp6ya4ooou8_400x400.jpeg,,individual
400607153,Fabrizio Gallante,f_gallante,Vision is the ability to see the world as it could be and create a path to that future. And it is rare.,Torino,,29 Oct 2011,2:15 AM,396.0,75.0,116.0,141.0,28.0,0.0,0.0,https://pbs.twimg.com/profile_images/623893839737192448/8nt3a3XC_400x400.png,,individual
130899123,Nur Zaida Suaini,nurzaida,A girl caught up in her own world.,Singapore,,8 Apr 2010,10:27 AM,2091.0,187.0,26.0,52.0,40.0,0.0,0.0,https://pbs.twimg.com/profile_images/689000805693652992/yIHeNG4M_400x400.jpg,https://pbs.twimg.com/profile_banners/130899123/1453105522/1500x500,individual
102060793,Avison Young | UK Views,AYUKViews,World’s fastest-growing commercial real estate services firm. Please also follow our global news @avisonyoung and listings @AYListingsDeals,UK,http://www.avisonyoung.co.uk,5 Jan 2010,5:28 AM,5146.0,1245.0,14444.0,3154.0,878.0,0.0,0.0,https://pbs.twimg.com/profile_images/1145590677180485632/bHD-xUvD_400x400.png,https://pbs.twimg.com/profile_banners/102060793/1549010101/1500x500,organization
361580376,Ima 0riGinal TGm??¿,kidwonder504,kool kid funny follow me if u ldont u can kick rocks*****bum niggas,where eva,,24 Aug 2011,5:42 PM,336.0,39.0,9.0,2.0,3.0,0.0,0.0,https://pbs.twimg.com/profile_images/2024009403/PT6ndf2r_400x400,,individual
481694969,Brian Smollon,BrianSmollon42,"""I skate to the where the puck is going to be, not to where it has been""",,https://m.soundcloud.com/briansmollon,2 Feb 2012,6:27 PM,4412.0,296.0,282.0,2175.0,149.0,0.0,0.0,https://pbs.twimg.com/profile_images/1057416722691563521/M_HgNX5p_400x400.jpg,https://pbs.twimg.com/profile_banners/481694969/1541048555/1500x500,individual
17047051,Matt M.,Merkprof,"Jedi. Professor. CEO of your mom. These are my views and do not necessarily represent everyone's views, including my employer ​and probably my wife.","SLC, UT",http://mattmerkel.net,29 Oct 2008,11:10 AM,41469.0,1290.0,1088.0,347.0,606.0,0.0,0.0,https://pbs.twimg.com/profile_images/1193041754196303872/43W642AW_400x400.jpg,https://pbs.twimg.com/profile_banners/17047051/1487205217/1500x500,individual
175404340,Chris Hollies,chrishollies,I am passionate about leadership and in particular those with an entreprenurial mindset....those who wish to 'paint outside the lines'.,Belfast,http://www.leadershipfirst.co.uk,6 Aug 2010,7:24 AM,813.0,179.0,122.0,584.0,46.0,0.0,0.0,https://pbs.twimg.com/profile_images/2859553593/1d03bb87fffe49ebc1e7cfc615814900_400x400.jpeg,https://pbs.twimg.com/profile_banners/175404340/1355498270/1500x500,individual
200577004,Johnny Travant,JohnnyTravant,"I am a musician.  I make ugly music for ugly people.  Also, I'm a playwright and screenwriter.  I made zero dollars in 2013.  This is where I tweet.","Columbus, OH",http://www.soundcloud.com/johnnytravant,9 Oct 2010,10:19 AM,113.0,63.0,44.0,1.0,6.0,0.0,0.0,https://pbs.twimg.com/profile_images/3367220385/ab90793d65e10c9084e0079171e66e63_400x400.jpeg,https://pbs.twimg.com/profile_banners/200577004/1363027988/1500x500,individual
40207395,Nick topley,Nicktopley,I ride bikes and paddle kayaks.,,,15 May 2009,2:16 AM,1593.0,294.0,113.0,6.0,39.0,0.0,0.0,https://pbs.twimg.com/profile_images/841236770939363328/LU8AiPfE_400x400.jpg,,individual
296664999,Laine Roof,Lainejixxi,"I like hanging with my friends, summer, ballet, most types of music, dance and to laugh.",Indianapolis,,10 May 2011,10:56 PM,294.0,20.0,21.0,0.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/1349269000/djivj345rr_105761721-2_400x400.jpg,,individual
206850075,Miss L.,lasa1991,Be who you want to be!,"UK, Manchester",,23 Oct 2010,2:53 PM,354.0,123.0,23.0,25.0,204.0,0.0,0.0,https://pbs.twimg.com/profile_images/378800000692914558/7c36fcc012a834c94de63a01738d8851_400x400.jpeg,,individual
10403,Chiodos,chiodos,,,https://spoti.fi/2JY5JkU,24 Oct 2006,2:53 PM,4739.0,79.0,66099.0,1222.0,540.0,0.0,1.0,https://pbs.twimg.com/profile_images/1022515006246670337/Z6vsSuTe_400x400.jpg,https://pbs.twimg.com/profile_banners/10403/1532622146/1500x500,organization
51250583,LIMITED,BackSeat_PR,,,,26 Jun 2009,3:16 PM,4494.0,645.0,106.0,5835.0,461.0,0.0,0.0,https://pbs.twimg.com/profile_images/1103892487066677248/P8n3e0UV_400x400.jpg,https://pbs.twimg.com/profile_banners/51250583/1552023452/1500x500,individual
77745491,CRISIS,crisistemporal,,Spain,,27 Sep 2009,7:23 AM,11076.0,398.0,124.0,13072.0,146.0,0.0,0.0,https://pbs.twimg.com/profile_images/792884273200164864/6DpbDYp-_400x400.jpg,https://pbs.twimg.com/profile_banners/77745491/1466333784/1500x500,individual
23621718,Mold Experts,motherducts,we know about MOLD. Questions? Check out our website or ask us on twitter.,"New Orleans, La",http://www.motherducts.com,10 Mar 2009,10:42 AM,21098.0,4026.0,3081.0,0.0,0.0,0.0,0.0,https://pbs.twimg.com/profile_images/523622401/TwitterMotherDuctsAttempt_400x400.gif,,organization
170969494,ALKF🐰,AoomHibari,I'm one of ST member. Welcome to my life . 3p,,,25 Jul 2010,11:53 PM,16272.0,137.0,236.0,309.0,57.0,0.0,0.0,https://pbs.twimg.com/profile_images/1095755262500032512/RD-TEmcp_400x400.jpg,https://pbs.twimg.com/profile_banners/170969494/1382813832/1500x500,individual
542936788,MarQuesDunn,850dredhead_fla,Riding down the Road too Success...the History is in my Rear view,Florida's Finest,,1 Apr 2012,4:30 PM,601.0,617.0,136.0,69.0,11.0,0.0,0.0,https://pbs.twimg.com/profile_images/737795369749250048/TAcIH6gZ_400x400.jpg,https://pbs.twimg.com/profile_banners/542936788/1464739143/1500x500,individual
521337454,Kate Lyons!,katelyons_10,📚📝,"Ballincollig, Ireland ",,11 Mar 2012,6:51 AM,1610.0,910.0,97.0,474.0,39.0,0.0,0.0,https://pbs.twimg.com/profile_images/985901948439334922/pbcq5e5C_400x400.jpg,https://pbs.twimg.com/profile_banners/521337454/1523638694/1500x500,individual
254297197,Mariam El-Menawi,mariam_elmenawi,Hey Stranger 🌹🍬🍏 I solemnly swear that I am up to no good 👣 F.R.I.E.N.D.S 🐥🦆☕️ #BreakingBad 🎩🕶 #Gemini ♊ #imaginedragons 🎶 Why so SERIOUS??👻🖐🏻,Egypt-Cairo,,18 Feb 2011,5:10 PM,10725.0,2352.0,3588.0,257.0,119.0,0.0,0.0,https://pbs.twimg.com/profile_images/1203091619131592710/9JOH4oGK_400x400.jpg,https://pbs.twimg.com/profile_banners/254297197/1577910073/1500x500,individual
52610276,Venuza venice,ranievenus,my pleasure,"Jakarta,indonesia",,30 Jun 2009,7:49 PM,1560.0,501.0,270.0,28.0,5.0,0.0,0.0,https://pbs.twimg.com/profile_images/708317279029633024/-fEQuyKq_400x400.jpg,,individual
386964947,Hanifah,hanny_faah,"I'm a muslim| I love Allah, I am proud to say that",,http://www.facebook.com/.hanifahc1,8 Oct 2011,12:01 AM,1101.0,84.0,150.0,10.0,9.0,0.0,0.0,https://pbs.twimg.com/profile_images/696859120155004929/v9KtSiQt_400x400.jpg,https://pbs.twimg.com/profile_banners/386964947/1454979135/1500x500,individual
40983468,***Deana ***,notsoslymm87,I dance to the rhythm of my own beat💃🏾🤸🏾‍♀️;single mom;Accounting Major;Accounting Tech; USAF Veteran; Future Entrepreneur ♒️👩‍👧‍👦IG: mzdede2,,,18 May 2009,3:15 PM,2375.0,233.0,55.0,285.0,42.0,0.0,0.0,https://pbs.twimg.com/profile_images/1216394699365408768/Lvn6ucbj_400x400.jpg,,individual
323207394,Sarah Burton,verdigrisknits,"Knitting Designer, Instructor, Finisher.  Frequent traveler and Indycar groupie - look for me knitting in airports and at the Indianapolis 500.",Indianapolis,http://verdigrisknits.com,24 Jun 2011,5:55 AM,218.0,435.0,96.0,1395.0,4.0,0.0,0.0,https://pbs.twimg.com/profile_images/2725011805/7ad298549e6986fe54c0a6c6108ae760_400x400.jpeg,,individual
114941719,Mark Dubya,freonpeon,160 char bio? Winston Churchill's bio is like 24 volumes! Admittedly he's much more interesting than me.,New York,,16 Feb 2010,7:17 PM,516.0,200.0,37.0,578.0,27.0,0.0,0.0,https://pbs.twimg.com/profile_images/701439819/porkins_small_400x400.jpg,,individual
16834879,Peter 'Art' Lewry,Whatisartuk,"Freelance Creative Director/Producer and Director of Hunter Gatherer. On design, brand, heritage, travel, hospitality, communication and... airships.",Lewes,http://www.huntergatherer.co.uk,17 Oct 2008,8:01 PM,488.0,117.0,144.0,34.0,25.0,0.0,0.0,https://pbs.twimg.com/profile_images/1682812814/art_400x400.jpg,https://pbs.twimg.com/profile_banners/16834879/1408135074/1500x500,individual
141572254,Graphcom,graphcominc,An unconventional marketing firm: equal parts creative studio and production powerhouse. #PoweredbyGraphcom,"Gettysburg, PA",http://www.graphcom.com,8 May 2010,5:39 AM,2917.0,1280.0,812.0,1784.0,1079.0,0.0,0.0,https://pbs.twimg.com/profile_images/464454022322061312/RrCa-tpE_400x400.jpeg,https://pbs.twimg.com/profile_banners/141572254/1565988165/1500x500,organization
462315950,Tyler,t2cook,I make vids for @DareRising #DareToAchieve | Hood College Grad | ⚾️,PA / MD,https://www.youtube.com/shortstahp,12 Jan 2012,12:36 PM,9626.0,287.0,708.0,23688.0,285.0,0.0,0.0,https://pbs.twimg.com/profile_images/1049878959511560192/kGE-Wt-P_400x400.jpg,https://pbs.twimg.com/profile_banners/462315950/1539145316/1500x500,individual
50373676,razmataz,reeodutton,getting back into the swing of twitter.,eastbourne,,24 Jun 2009,10:36 AM,14271.0,245.0,148.0,114.0,233.0,0.0,0.0,https://pbs.twimg.com/profile_images/966668357209608193/wKzq0irJ_400x400.jpg,https://pbs.twimg.com/profile_banners/50373676/1388652477/1500x500,individual
434338119,Katie Lynn,Its_SlowMotion,C.E.L ♡♡,,,11 Dec 2011,10:48 AM,6457.0,181.0,217.0,862.0,34.0,0.0,0.0,https://pbs.twimg.com/profile_images/1124337986295009282/QWnEZpEq_400x400.jpg,https://pbs.twimg.com/profile_banners/434338119/1531631903/1500x500,individual
218930301,karey,kkareyy,Born and raised in Philly. Huge Penguins and Steelers fan.,"Philly, PA",,23 Nov 2010,6:31 AM,3719.0,797.0,714.0,0.0,2.0,0.0,0.0,https://pbs.twimg.com/profile_images/1291238865/_364__400x400.jpg,,individual
197576203,Rebecca Whitehouse,Rfunsize,"Love music, love friends and love life!","Eastbourne, England",,1 Oct 2010,2:44 PM,948.0,401.0,55.0,2.0,5.0,0.0,0.0,https://pbs.twimg.com/profile_images/1396932880/ME_AND_GRACE_2_400x400.JPG,https://pbs.twimg.com/profile_banners/197576203/1404414967/1500x500,individual
450725311,Ana,AnaaGalindez,,Gral. Belgrano ,,30 Dec 2011,7:48 AM,12317.0,257.0,460.0,13609.0,140.0,0.0,0.0,https://pbs.twimg.com/profile_images/1256438742979694592/4SnRvE3C_400x400.jpg,https://pbs.twimg.com/profile_banners/450725311/1584542134/1500x500,individual
80283040,1992💫💃,JaqueSilva_,"Faz o que te faz feliz.🌹😍🙏 Apaixonada por livros📚 Família & Deus 👪❤ “O mundo precisa de loucos , loucos uns pelos outros."" http://instagram.com/jaqueneves_/od ",,http://www.facebook.com/#!/profile.php?id=100000065003833,6 Oct 2009,4:56 AM,32942.0,75.0,315.0,640.0,0.0,1.0,0.0,https://pbs.twimg.com/profile_images/1257657626692857856/iaenz6Yp_400x400.jpg,https://pbs.twimg.com/profile_banners/80283040/1588683920/1500x500,individual
476314087,Najiyys Small,NajiyyaSmall,Chef,"Brooklyn, NY",,27 Jan 2012,4:41 PM,1254.0,83.0,24.0,5309.0,190.0,0.0,0.0,https://pbs.twimg.com/profile_images/1256025755739398147/DQ6z2D7Y_400x400.jpg,https://pbs.twimg.com/profile_banners/476314087/1588294852/1500x500,individual
192663199,Natalie Lowe,natalielowe11,,Bristol / Mumbles UK,,19 Sep 2010,1:14 PM,7343.0,471.0,264.0,285.0,329.0,0.0,0.0,https://pbs.twimg.com/profile_images/511799668041601024/4ousdpmv_400x400.jpeg,,individual
129715292,chelsea canlas,chelseacanlas,biomedical communicator and designer,"Toronto, Canada",http://www.chelseacanlasvisuals.com,4 Apr 2010,10:30 PM,126.0,136.0,82.0,2.0,19.0,0.0,0.0,https://pbs.twimg.com/profile_images/798820388/chelsea_400x400.jpg,,individual
31228223,FUNCTIONALAB,functionalab,A forward-thinking beauty and wellness brand at the heart of the beauty-nutrition revolution. Tweeting directly from Montreal and London!,Montréal,http://www.functionalab.com,14 Apr 2009,2:14 PM,1658.0,1369.0,930.0,8.0,49.0,0.0,0.0,https://pbs.twimg.com/profile_images/1519316254/logo_functionalab_nutri_cosm_adv_rond_eng_400x400.jpg,https://pbs.twimg.com/profile_banners/31228223/1351192217/1500x500,organization
251461692,Marco Jackson,blackboi1978,Really..Its not that hard #TeamFightingIrish #Team49ers #TeamKentckyWildcatsBasketball,,,12 Feb 2011,9:19 PM,5240.0,206.0,132.0,108.0,210.0,0.0,0.0,https://pbs.twimg.com/profile_images/564093546404147200/PEo2x--4_400x400.jpeg,,individual
52674371,Tanja Trdan,tanja_trdan,"IT law, open source, blockchain enthusiast. Ubuntu user & avid runner.",Ljubljana,,1 Jul 2009,1:51 AM,806.0,251.0,130.0,220.0,72.0,0.0,0.0,https://pbs.twimg.com/profile_images/2883172344/cfb1e87c95018139380484ac41999dbe_400x400.jpeg,https://pbs.twimg.com/profile_banners/52674371/1356208566/1500x500,individual
131797580,Wikan Pinandhito,Wikan_Velo,What is waiting for me tomorrow as I sing and live without meaning?  http://www.facebook.com/WikanVeloisven ,Yogyakarta,,11 Apr 2010,3:41 AM,240.0,86.0,87.0,2.0,6.0,0.0,0.0,https://pbs.twimg.com/profile_images/378800000730367113/2df70f26a7191b56a4011a4fad2d1ed9_400x400.jpeg,https://pbs.twimg.com/profile_banners/131797580/1384259822/1500x500,individual
18597469,Bryan Lee Bass,BryanLeeBass,"My life revolves around touring,drums,tattoos and parties. Pikachu is my hero.","Charleston, South Carolina",http://facebook.com/CKDrumsSC,3 Jan 2009,10:39 PM,1955.0,0.0,7375.0,36.0,46.0,0.0,0.0,https://pbs.twimg.com/profile_images/3426377093/49dc7ec1c82d697b24325cf668a8a40d_400x400.jpeg,https://pbs.twimg.com/profile_banners/18597469/1359862150/1500x500,individual
7557672,Rebecca Peters,RPetersPhoto,"I'm a wife/mother/photographer/crafter/fun-lover based in Kansas City, with a tweeting husband (@Dave_Haas) & dog (@MosbyDog) -- what more could a girl want?","Kansas, United States",http://www.rpetersphotography.com,18 Jul 2007,5:35 AM,10668.0,362.0,782.0,1195.0,1362.0,0.0,0.0,https://pbs.twimg.com/profile_images/796822105429901312/hQe3cI-l_400x400.jpg,https://pbs.twimg.com/profile_banners/7557672/1496895862/1500x500,individual
110231574,Alyssa Scott,lilzkingkong,Back up page. Follow me on instagram @taz_theonlyone,,,31 Jan 2010,12:47 PM,710.0,29.0,11.0,6.0,153.0,0.0,0.0,https://pbs.twimg.com/profile_images/3728928532/2eb13639e15ff65d709ee3c03001c192_400x400.jpeg,https://pbs.twimg.com/profile_banners/110231574/1369861256/1500x500,individual
